NOSE-x,NOSE-y,NOSE-z,LEFT_EYE_INNER-x,LEFT_EYE_INNER-y,LEFT_EYE_INNER-z,LEFT_EYE-x,LEFT_EYE-y,LEFT_EYE-z,LEFT_EYE_OUTER-x,LEFT_EYE_OUTER-y,LEFT_EYE_OUTER-z,RIGHT_EYE_INNER-x,RIGHT_EYE_INNER-y,RIGHT_EYE_INNER-z,RIGHT_EYE-x,RIGHT_EYE-y,RIGHT_EYE-z,RIGHT_EYE_OUTER-x,RIGHT_EYE_OUTER-y,RIGHT_EYE_OUTER-z,LEFT_EAR-x,LEFT_EAR-y,LEFT_EAR-z,RIGHT_EAR-x,RIGHT_EAR-y,RIGHT_EAR-z,MOUTH_LEFT-x,MOUTH_LEFT-y,MOUTH_LEFT-z,MOUTH_RIGHT-x,MOUTH_RIGHT-y,MOUTH_RIGHT-z,LEFT_SHOULDER-x,LEFT_SHOULDER-y,LEFT_SHOULDER-z,RIGHT_SHOULDER-x,RIGHT_SHOULDER-y,RIGHT_SHOULDER-z,LEFT_ELBOW-x,LEFT_ELBOW-y,LEFT_ELBOW-z,RIGHT_ELBOW-x,RIGHT_ELBOW-y,RIGHT_ELBOW-z,LEFT_WRIST-x,LEFT_WRIST-y,LEFT_WRIST-z,RIGHT_WRIST-x,RIGHT_WRIST-y,RIGHT_WRIST-z,LEFT_PINKY-x,LEFT_PINKY-y,LEFT_PINKY-z,RIGHT_PINKY-x,RIGHT_PINKY-y,RIGHT_PINKY-z,LEFT_INDEX-x,LEFT_INDEX-y,LEFT_INDEX-z,RIGHT_INDEX-x,RIGHT_INDEX-y,RIGHT_INDEX-z,LEFT_THUMB-x,LEFT_THUMB-y,LEFT_THUMB-z,RIGHT_THUMB-x,RIGHT_THUMB-y,RIGHT_THUMB-z,LEFT_HIP-x,LEFT_HIP-y,LEFT_HIP-z,RIGHT_HIP-x,RIGHT_HIP-y,RIGHT_HIP-z,LEFT_KNEE-x,LEFT_KNEE-y,LEFT_KNEE-z,RIGHT_KNEE-x,RIGHT_KNEE-y,RIGHT_KNEE-z,LEFT_ANKLE-x,LEFT_ANKLE-y,LEFT_ANKLE-z,RIGHT_ANKLE-x,RIGHT_ANKLE-y,RIGHT_ANKLE-z,LEFT_HEEL-x,LEFT_HEEL-y,LEFT_HEEL-z,RIGHT_HEEL-x,RIGHT_HEEL-y,RIGHT_HEEL-z,LEFT_FOOT_INDEX-x,LEFT_FOOT_INDEX-y,LEFT_FOOT_INDEX-z,RIGHT_FOOT_INDEX-x,RIGHT_FOOT_INDEX-y,RIGHT_FOOT_INDEX-z,label
0.13371248543262482,-0.6067948341369629,-0.20779159665107727,0.13748636841773987,-0.6458349823951721,-0.1916951835155487,0.1377803385257721,-0.6461521983146667,-0.1908862441778183,0.1372695416212082,-0.6471089720726013,-0.19065846502780914,0.10666350275278091,-0.6440634727478027,-0.20671513676643372,0.1075461208820343,-0.6450963616371155,-0.2074439525604248,0.10730894654989243,-0.6463248133659363,-0.20681869983673096,0.12675154209136963,-0.6594248414039612,-0.056917499750852585,-0.0020958816166967154,-0.6533953547477722,-0.147248774766922,0.13048329949378967,-0.5927960872650146,-0.15687154233455658,0.09263033419847488,-0.5905672311782837,-0.18134701251983643,0.09947361052036285,-0.49106115102767944,0.10777334868907928,-0.015399198047816753,-0.5033960938453674,-0.17615996301174164,0.16170412302017212,-0.35705238580703735,0.17983703315258026,0.06103303283452988,-0.4065651297569275,-0.28082799911499023,0.20196616649627686,-0.5183658003807068,0.1520949900150299,0.09271853417158127,-0.5462852716445923,-0.33299878239631653,0.19602461159229279,-0.5448853969573975,0.1527920365333557,0.09841182827949524,-0.5682777762413025,-0.35163044929504395,0.20265217125415802,-0.5665925145149231,0.1644112914800644,0.07888707518577576,-0.5709850788116455,-0.3552509546279907,0.2005857676267624,-0.5320568084716797,0.155334010720253,0.08792152255773544,-0.5510322451591492,-0.33464205265045166,0.05591003969311714,-0.00574382022023201,0.10277173668146133,-0.05612636357545853,0.00490523362532258,-0.10154393315315247,0.11168007552623749,0.36978307366371155,0.20102103054523468,-0.027766602113842964,0.4095994532108307,-0.14111153781414032,0.11261849850416183,0.6972233057022095,0.29871252179145813,-0.07892009615898132,0.7922335267066956,-0.1762528121471405,0.12527017295360565,0.7435927987098694,0.2984428107738495,-0.08252675086259842,0.8403459191322327,-0.18523812294006348,0.2468125820159912,0.7856891751289368,0.25712016224861145,0.010220717638731003,0.8919258117675781,-0.28901952505111694,0
-0.0175993200391531,-0.6350427269935608,-0.19478891789913177,-0.017729761078953743,-0.6742240786552429,-0.18039706349372864,-0.017183983698487282,-0.6748058199882507,-0.17965812981128693,-0.017597459256649017,-0.6754423975944519,-0.17966197431087494,-0.0504264235496521,-0.6669031381607056,-0.17477183043956757,-0.049836788326501846,-0.6675689220428467,-0.17541861534118652,-0.04993188753724098,-0.6687518954277039,-0.175099715590477,0.03890760615468025,-0.6711328625679016,-0.07405735552310944,-0.10395191609859467,-0.6471748352050781,-0.06626518815755844,0.011415913701057434,-0.6148243546485901,-0.15709547698497772,-0.03111734241247177,-0.6063145399093628,-0.15337412059307098,0.1451614797115326,-0.5050927996635437,-0.0397590808570385,-0.15550486743450165,-0.47363635897636414,-0.052098244428634644,0.10744161903858185,-0.3946159780025482,-0.2398502081632614,-0.19647753238677979,-0.3380716145038605,-0.2280954122543335,0.037727244198322296,-0.48916441202163696,-0.45839717984199524,-0.13562461733818054,-0.4475749135017395,-0.4376524090766907,0.015249626711010933,-0.4945680797100067,-0.498982310295105,-0.10078299045562744,-0.4643961787223816,-0.48353511095046997,0.005072515923529863,-0.5114543437957764,-0.4978339374065399,-0.09459736943244934,-0.49801358580589294,-0.4695119261741638,0.024664048105478287,-0.49322667717933655,-0.46122482419013977,-0.11981453001499176,-0.4624704420566559,-0.4377644658088684,0.10600945353507996,-0.004863178823143244,0.028983507305383682,-0.10586242377758026,0.004175757523626089,-0.02775697037577629,0.08884682506322861,0.4112532436847687,0.17301835119724274,-0.02784109115600586,0.3816806674003601,-0.11757642030715942,0.14084580540657043,0.6212214231491089,0.4725683331489563,-0.01724093407392502,0.7426572442054749,-0.1556900590658188,0.1570599228143692,0.65798419713974,0.4943661093711853,-0.015359246172010899,0.7889309525489807,-0.16601936519145966,0.2124684453010559,0.7454344034194946,0.4313901662826538,0.014738494530320168,0.8823080658912659,-0.3048569858074188,1
0.1563650518655777,-0.6140097379684448,-0.19054186344146729,0.15850940346717834,-0.6527640223503113,-0.1725938767194748,0.15886817872524261,-0.6530795097351074,-0.17187772691249847,0.15849260985851288,-0.6539991497993469,-0.17171737551689148,0.12818777561187744,-0.6507543921470642,-0.18720363080501556,0.12905414402484894,-0.65169757604599,-0.18793588876724243,0.1289486438035965,-0.6528456211090088,-0.18752188980579376,0.14872229099273682,-0.6629980206489563,-0.03403889387845993,0.015469984151422977,-0.6569327116012573,-0.12241360545158386,0.1525576114654541,-0.5983821749687195,-0.13932208716869354,0.1140117421746254,-0.5960946679115295,-0.16284291446208954,0.14192411303520203,-0.49306103587150574,0.11134070158004761,-0.012303574942052364,-0.507530927658081,-0.15747582912445068,0.19639699161052704,-0.3662704527378082,0.11844613403081894,0.055371157824993134,-0.41529351472854614,-0.2576216757297516,0.22808176279067993,-0.5049906373023987,0.01878337748348713,0.10954027622938156,-0.5525784492492676,-0.3061473071575165,0.22947026789188385,-0.5249277353286743,0.002090439200401306,0.12258026748895645,-0.5749658346176147,-0.3243695795536041,0.2282443642616272,-0.543286919593811,0.011073329485952854,0.10700783878564835,-0.5826410055160522,-0.33217671513557434,0.22287322580814362,-0.5156001448631287,0.01774735189974308,0.10775895416736603,-0.5596885085105896,-0.3091973662376404,0.06311101466417313,-0.0033095304388552904,0.10183698683977127,-0.06320926547050476,0.002538159489631653,-0.1006673127412796,0.10123287886381149,0.3681269884109497,0.22167786955833435,-0.04799248278141022,0.41357165575027466,-0.141722172498703,0.10317941755056381,0.6737315654754639,0.32778140902519226,-0.11413393914699554,0.7970419526100159,-0.18841461837291718,0.11533783376216888,0.7193136215209961,0.3288302421569824,-0.12051142752170563,0.8446354269981384,-0.19806170463562012,0.24074213206768036,0.7679659724235535,0.2931000590324402,-0.033780537545681,0.9039941430091858,-0.3020280599594116,0
-0.02570628561079502,-0.6331234574317932,-0.19744102656841278,-0.024694975465536118,-0.6716864705085754,-0.1828087419271469,-0.024106597527861595,-0.672294557094574,-0.18201173841953278,-0.02446930669248104,-0.6728631854057312,-0.18203450739383698,-0.057965636253356934,-0.6646592020988464,-0.1768241822719574,-0.0574050210416317,-0.6652820110321045,-0.17756448686122894,-0.05748726800084114,-0.6664977669715881,-0.17716169357299805,0.03446241468191147,-0.6668707132339478,-0.0771532729268074,-0.11079101264476776,-0.6441129446029663,-0.0677812248468399,0.0038379274774342775,-0.6118986010551453,-0.16069673001766205,-0.03938343748450279,-0.6039038896560669,-0.1560821384191513,0.13999508321285248,-0.5049905180931091,-0.04448244348168373,-0.16299055516719818,-0.4673266112804413,-0.0523969940841198,0.12900927662849426,-0.40853747725486755,-0.2487146258354187,-0.2177346646785736,-0.3402360677719116,-0.23005183041095734,0.049181628972291946,-0.46204373240470886,-0.4645903706550598,-0.1483554244041443,-0.4413943290710449,-0.4400835633277893,0.024826785549521446,-0.45586535334587097,-0.5072458386421204,-0.11094614863395691,-0.4589212238788605,-0.48539018630981445,0.007522360421717167,-0.4727150499820709,-0.5074173808097839,-0.1005808413028717,-0.49184364080429077,-0.47048723697662354,0.0330435186624527,-0.46343448758125305,-0.46746447682380676,-0.13061563670635223,-0.45522060990333557,-0.43944668769836426,0.10624575614929199,-0.005637741181999445,0.028927864506840706,-0.1059798076748848,0.004973054863512516,-0.027706503868103027,0.09430980682373047,0.41022518277168274,0.1886795610189438,-0.04497235640883446,0.3847101628780365,-0.10953723639249802,0.14593151211738586,0.648353099822998,0.46157532930374146,-0.032781343907117844,0.7505651712417603,-0.157856285572052,0.16293200850486755,0.6876949071884155,0.48017579317092896,-0.03013570047914982,0.7967736124992371,-0.16946277022361755,0.23135384917259216,0.7620082497596741,0.41178685426712036,0.007741906680166721,0.8877155780792236,-0.31196826696395874,1
0.15648429095745087,-0.614115834236145,-0.16737347841262817,0.1580207347869873,-0.6524679064750671,-0.15281721949577332,0.1583711951971054,-0.6528416872024536,-0.15207278728485107,0.15799692273139954,-0.6537553668022156,-0.15182062983512878,0.12955914437770844,-0.6515659689903259,-0.16925890743732452,0.1302739977836609,-0.652533769607544,-0.169938862323761,0.13009929656982422,-0.6537068486213684,-0.1695132553577423,0.1381985992193222,-0.665189266204834,-0.021936433389782906,0.01843785122036934,-0.6651116013526917,-0.11766500771045685,0.1492413431406021,-0.5994566082954407,-0.11791416257619858,0.1143597811460495,-0.598754346370697,-0.14415696263313293,0.12345634400844574,-0.4929528832435608,0.12401192635297775,-0.010231604799628258,-0.5329301953315735,-0.15943543612957,0.15103699266910553,-0.32727986574172974,0.09799160063266754,0.064310222864151,-0.44313353300094604,-0.24891312420368195,0.2018984705209732,-0.41994333267211914,-0.044420335441827774,0.13685159385204315,-0.519962728023529,-0.2538449764251709,0.20754209160804749,-0.4234273433685303,-0.06549582630395889,0.15126708149909973,-0.5230451822280884,-0.26960209012031555,0.2151411920785904,-0.44048595428466797,-0.0631202682852745,0.14295655488967896,-0.5272840857505798,-0.28111934661865234,0.20034784078598022,-0.4273834824562073,-0.04910750314593315,0.1360926330089569,-0.521670401096344,-0.2573985159397125,0.057279642671346664,-0.0035486090928316116,0.10273583978414536,-0.057449374347925186,0.002749921288341284,-0.10146285593509674,0.10498422384262085,0.3673088252544403,0.21894387900829315,-0.041276831179857254,0.41291654109954834,-0.14789891242980957,0.10143374651670456,0.6745724081993103,0.3397369682788849,-0.09247302263975143,0.7959164977073669,-0.1971355527639389,0.11390119791030884,0.7197489738464355,0.3423594832420349,-0.0977366715669632,0.843294620513916,-0.20700988173484802,0.23626607656478882,0.7715440988540649,0.3041973114013672,-0.004207494668662548,0.9057881832122803,-0.3120590150356293,0
-0.03579069674015045,-0.6301512718200684,-0.2176363468170166,-0.03592899441719055,-0.6693824529647827,-0.20255014300346375,-0.035447120666503906,-0.6698867678642273,-0.20183314383029938,-0.03583589941263199,-0.6703858375549316,-0.20186728239059448,-0.06965553015470505,-0.660899817943573,-0.19874230027198792,-0.06921461969614029,-0.661498486995697,-0.19953174889087677,-0.06939052790403366,-0.6625943183898926,-0.19929686188697815,0.019539102911949158,-0.6689813733100891,-0.09166526794433594,-0.12762898206710815,-0.6402063369750977,-0.08884788304567337,-0.006646622437983751,-0.611197292804718,-0.1786894053220749,-0.05013657361268997,-0.6012763977050781,-0.17610464990139008,0.12912383675575256,-0.5192698836326599,-0.055986206978559494,-0.17341755330562592,-0.46480053663253784,-0.08905813097953796,0.12075277417898178,-0.4312683045864105,-0.27517327666282654,-0.2031461000442505,-0.3394497334957123,-0.2790570557117462,0.04394526779651642,-0.49911150336265564,-0.4940134286880493,-0.14647775888442993,-0.4305580258369446,-0.4672602713108063,0.02100341022014618,-0.5024645924568176,-0.5359005928039551,-0.11489609628915787,-0.44960692524909973,-0.5125650763511658,0.003498861799016595,-0.5130128860473633,-0.5338161587715149,-0.10894584655761719,-0.4820062816143036,-0.4975328743457794,0.027306271716952324,-0.49983543157577515,-0.49722322821617126,-0.13251586258411407,-0.4441569745540619,-0.4671669602394104,0.10479235649108887,-0.006811823695898056,0.031505558639764786,-0.10472868382930756,0.0060827648267149925,-0.03033880703151226,0.09143708646297455,0.398071825504303,0.14702388644218445,-0.06063373386859894,0.3842081129550934,-0.08579912036657333,0.14718720316886902,0.6169131994247437,0.4498554766178131,-0.06060614064335823,0.7408091425895691,-0.09274923801422119,0.1650615632534027,0.6525004506111145,0.47230255603790283,-0.05912996828556061,0.7865237593650818,-0.09942054748535156,0.22883249819278717,0.7245978116989136,0.41547006368637085,-0.024327220395207405,0.8797115683555603,-0.2346748560667038,1
0.15316636860370636,-0.6248400807380676,-0.13734498620033264,0.14548201858997345,-0.6619365811347961,-0.11810610443353653,0.14590492844581604,-0.6625206470489502,-0.11741306632757187,0.145612895488739,-0.663288414478302,-0.11718379706144333,0.12134595960378647,-0.6596425175666809,-0.13802331686019897,0.12227288633584976,-0.6605637669563293,-0.13876645267009735,0.12214343994855881,-0.6619130373001099,-0.13842204213142395,0.12673862278461456,-0.6645054817199707,0.00014769218978472054,0.01356571912765503,-0.6575579643249512,-0.10106426477432251,0.14615845680236816,-0.6067282557487488,-0.09322398155927658,0.11479020863771439,-0.6040534377098083,-0.1214732751250267,0.10892590135335922,-0.48298099637031555,0.1233033686876297,-0.017688829451799393,-0.5317175388336182,-0.16815224289894104,-0.007739390712231398,-0.2425818294286728,0.1553959846496582,-0.0007429271354340017,-0.4438025653362274,-0.35694295167922974,0.029647966846823692,-0.05214904248714447,0.09213230013847351,0.10635250806808472,-0.475763738155365,-0.5110021233558655,0.0266517736017704,0.02414092794060707,0.08104027807712555,0.12204541265964508,-0.4698941111564636,-0.5433117151260376,0.032202091068029404,0.023696692660450935,0.056500766426324844,0.1329191029071808,-0.4758739769458771,-0.5345842242240906,0.026570046320557594,-0.03699290752410889,0.07818303257226944,0.11415856331586838,-0.474918007850647,-0.5095199942588806,0.0670899897813797,0.00026335069560445845,0.09835922718048096,-0.0667811706662178,-0.0010873675346374512,-0.09668267518281937,0.09642347693443298,0.3567468523979187,0.19997838139533997,-0.030364692211151123,0.4139035940170288,-0.16264508664608002,0.048991817981004715,0.6556656360626221,0.31774047017097473,-0.09300287812948227,0.799933671951294,-0.20038805902004242,0.05353660508990288,0.7002890110015869,0.319540798664093,-0.09965994954109192,0.8488880395889282,-0.2092462033033371,0.16064755618572235,0.7759657502174377,0.2719671130180359,-0.009389996528625488,0.9193000197410583,-0.31934571266174316,0
-0.04194844514131546,-0.6298556923866272,-0.21548615396022797,-0.04122544452548027,-0.669164776802063,-0.2009904533624649,-0.040698885917663574,-0.6697818636894226,-0.20021788775920868,-0.04106074571609497,-0.6703137159347534,-0.20023377239704132,-0.07474365085363388,-0.6610850095748901,-0.19557952880859375,-0.07419310510158539,-0.6617013216018677,-0.1962273269891739,-0.0743190348148346,-0.6628667712211609,-0.19592507183551788,0.02036713808774948,-0.6691482067108154,-0.09286916255950928,-0.12640513479709625,-0.6417996883392334,-0.08309755474328995,-0.01074966974556446,-0.6108697652816772,-0.1776220202445984,-0.05426834896206856,-0.6015127301216125,-0.1731780469417572,0.13312776386737823,-0.5166102051734924,-0.0642169862985611,-0.1731889247894287,-0.4631882309913635,-0.07495395839214325,0.12631447613239288,-0.4149322211742401,-0.2880444824695587,-0.19259804487228394,-0.33089926838874817,-0.2722875475883484,0.037308044731616974,-0.472347617149353,-0.5036315321922302,-0.14096999168395996,-0.44637295603752136,-0.4791118800640106,0.010162534192204475,-0.4674842655658722,-0.5456617474555969,-0.10967382043600082,-0.4690243899822235,-0.5284734964370728,-0.011079702526330948,-0.4817885160446167,-0.5433390736579895,-0.10489023476839066,-0.49982380867004395,-0.5124181509017944,0.018591025844216347,-0.47212934494018555,-0.5061936974525452,-0.12682610750198364,-0.46021366119384766,-0.4792446196079254,0.10768667608499527,-0.00923941470682621,0.02496531791985035,-0.10740021616220474,0.008563593961298466,-0.02369794063270092,0.11168049275875092,0.4056859314441681,0.1680069863796234,-0.044603131711483,0.37763527035713196,-0.11708550155162811,0.1912958323955536,0.6054538488388062,0.48562106490135193,-0.03145651891827583,0.736851692199707,-0.16120892763137817,0.21184003353118896,0.6403658986091614,0.5089708566665649,-0.028048139065504074,0.7831483483314514,-0.17238181829452515,0.2773820459842682,0.7159674167633057,0.45362916588783264,0.009689539670944214,0.876876950263977,-0.3135339021682739,1
0.16660353541374207,-0.6117882132530212,-0.1748609095811844,0.16971471905708313,-0.6489239931106567,-0.15568062663078308,0.17010845243930817,-0.6492389440536499,-0.15497954189777374,0.16972686350345612,-0.6501926779747009,-0.15485879778862,0.13931827247142792,-0.6480821967124939,-0.17067791521549225,0.14006909728050232,-0.6490110754966736,-0.17136326432228088,0.1399349570274353,-0.6501913070678711,-0.17110306024551392,0.1619645655155182,-0.6509466767311096,-0.021358614787459373,0.030391480773687363,-0.6523459553718567,-0.11026265472173691,0.1649467647075653,-0.5937030911445618,-0.12575441598892212,0.12637633085250854,-0.593170702457428,-0.149572491645813,0.1558944582939148,-0.471885085105896,0.11090976744890213,-0.0010882776696234941,-0.5102701187133789,-0.15134437382221222,0.18098397552967072,-0.32794177532196045,0.07398996502161026,0.07584182173013687,-0.43539729714393616,-0.24478641152381897,0.21623358130455017,-0.45009997487068176,-0.07624301314353943,0.14272662997245789,-0.53071528673172,-0.24461501836776733,0.22015537321567535,-0.46731024980545044,-0.100563645362854,0.158182293176651,-0.5363317131996155,-0.25750821828842163,0.22071462869644165,-0.48354506492614746,-0.09261441975831985,0.14614103734493256,-0.5402704477310181,-0.26821011304855347,0.21188285946846008,-0.45924609899520874,-0.07936756312847137,0.1416032761335373,-0.5330374836921692,-0.24761919677257538,0.06077773869037628,-0.0012257762718945742,0.1022353321313858,-0.06081501021981239,0.00038087222492322326,-0.10085519403219223,0.10269148647785187,0.35026147961616516,0.20465686917304993,-0.004378597717732191,0.3954516053199768,-0.17758147418498993,0.06071823090314865,0.6475601196289062,0.31159716844558716,-0.08952631056308746,0.7855175137519836,-0.22952274978160858,0.0673295110464096,0.6932007670402527,0.312287300825119,-0.09900375455617905,0.8344728946685791,-0.2399148941040039,0.18241377174854279,0.7487914562225342,0.2823626697063446,-0.0009750175522640347,0.8903170228004456,-0.3417740762233734,0
-0.04178020358085632,-0.6334910988807678,-0.20337261259555817,-0.04421812295913696,-0.6729339957237244,-0.18874099850654602,-0.04371367394924164,-0.6735697388648987,-0.18798013031482697,-0.0441739521920681,-0.6741566061973572,-0.18784917891025543,-0.07702889293432236,-0.663070797920227,-0.18380087614059448,-0.0764651969075203,-0.6638530492782593,-0.18450166285037994,-0.07657712697982788,-0.6649627089500427,-0.18423037230968475,0.012424816377460957,-0.6752546429634094,-0.0797722265124321,-0.13045331835746765,-0.6406777501106262,-0.07489494234323502,-0.010962498374283314,-0.6157216429710388,-0.16461805999279022,-0.05357575789093971,-0.6044037342071533,-0.16168706119060516,0.12782175838947296,-0.5189952850341797,-0.03101847879588604,-0.16523535549640656,-0.4658562242984772,-0.07137342542409897,0.10392574220895767,-0.42068853974342346,-0.24900178611278534,-0.1846880465745926,-0.3457825779914856,-0.25801461935043335,0.05253118649125099,-0.5133796334266663,-0.47804751992225647,-0.132499098777771,-0.45834881067276,-0.4580366015434265,0.037854406982660294,-0.5213656425476074,-0.519372284412384,-0.10016819089651108,-0.4790468215942383,-0.5023106336593628,0.02828071266412735,-0.5319702625274658,-0.5182226300239563,-0.10075685381889343,-0.5087506175041199,-0.4892352223396301,0.040755219757556915,-0.5145630240440369,-0.48185470700263977,-0.12023941427469254,-0.47249478101730347,-0.4580484926700592,0.10415611416101456,-0.00583118898794055,0.038005173206329346,-0.10416381806135178,0.005157998763024807,-0.03682474419474602,0.08547394722700119,0.4088805913925171,0.180511474609375,-0.05036894232034683,0.37244105339050293,-0.12841661274433136,0.13509364426136017,0.5991987586021423,0.4831772744655609,-0.05209499970078468,0.7346358895301819,-0.18387150764465332,0.15342308580875397,0.634373128414154,0.5056158304214478,-0.05088780075311661,0.7810254693031311,-0.19674798846244812,0.24033518135547638,0.7078258991241455,0.4557998478412628,-0.004479969851672649,0.8683045506477356,-0.3354346752166748,1
